window_index,op_mode,is_healthy,reconstruction_error
1155,0,0,1.912756
1156,1,0,1.9578516
1157,0,0,2.0068388
1158,1,0,2.1615791
1159,2,1,0.62760824
1160,1,1,0.6275871
1161,0,1,0.6023568
1162,2,1,0.6064146
1163,1,1,0.62468994
1164,0,1,0.6361986
1165,0,1,0.610289
1166,2,1,0.60075206
1167,1,1,0.58935624
1168,1,1,0.5637983
1169,0,1,0.5842932
1170,0,1,0.6199254
1171,1,1,0.6390749
1172,1,1,0.6364357
1173,1,1,0.65948147
1174,1,1,0.6618696
1175,0,0,0.6847432
1176,3,0,0.6753947
1177,1,0,0.6800857
1178,1,0,0.68654776
1179,3,0,0.6814072
1180,0,0,0.6952553
1181,3,0,0.71950376
1182,0,0,0.7340681
1183,0,0,0.7135546
1184,0,0,0.7130316
1185,1,0,0.7243106
1186,0,0,0.7412122
1187,1,0,0.7320731
1188,0,0,0.72279465
1189,0,0,0.7152812
1190,0,0,0.69777614
1191,0,0,0.68942064
1192,1,0,0.7066999
1193,1,0,0.7095061
1194,0,0,0.7100151
1195,0,0,0.72044075
1196,1,0,0.73289144
1197,3,0,0.7477007
1198,1,0,0.7475794
1199,1,0,0.7458712
1200,0,0,0.7247425
1201,2,0,0.71340585
1202,3,0,0.70753366
1203,0,0,0.68375075
1204,3,0,0.67544
1205,2,0,0.6516691
1206,1,0,0.6449207
1207,0,0,0.6564038
1208,1,0,0.6422754
1209,1,0,0.64481163
1210,0,0,0.6414151
1211,1,0,0.62259287
1212,3,0,0.6110238
1213,1,0,0.61932504
1214,0,0,0.601901
1215,0,0,0.6048368
1216,0,0,0.59907955
1217,2,0,0.59841955
1218,0,0,0.60942686
1219,0,0,0.6115569
1220,2,0,0.6176299
1221,1,0,0.6261851
1222,3,0,0.62407875
1223,1,0,0.62660027
1224,1,0,0.60340685
1225,0,0,0.6030742
1226,0,0,0.60910904
1227,3,0,0.5883966
1228,3,0,0.6081807
1229,1,0,0.596654
1230,1,0,0.6138044
1231,0,0,0.614285
1232,1,0,0.6365213
1233,2,0,0.640919
1234,3,0,0.6375237
1235,2,0,0.63300514
1236,1,0,0.6412826
1237,0,0,0.62568754
1238,3,0,0.6370882
1239,0,0,0.6426936
1240,1,0,0.6438239
1241,3,0,0.6446916
1242,1,0,0.6464873
1243,0,0,0.6522428
1244,1,0,0.6588061
1245,0,0,0.65631634
1246,0,0,0.6417071
1247,0,0,0.6575146
1248,1,0,0.64834285
1249,2,0,0.66771406
1250,3,0,0.68649095
1251,2,0,0.7031781
1252,2,0,0.6965959
1253,0,0,0.6865694
1254,1,0,0.7031704
1255,0,0,0.682987
1256,3,0,0.67296064
1257,1,0,0.6913374
1258,0,0,0.68865395
1259,1,0,0.70085
1260,2,0,0.7025079
1261,1,0,0.7164706
1262,0,0,0.7160689
1263,0,0,0.7416319
1264,0,0,0.7542864
1265,1,0,0.7919835
1266,0,0,0.79875875
1267,3,0,0.8149089
1268,3,0,0.8255583
1269,3,0,0.83422244
1270,3,0,0.8355556
1271,0,0,0.85115945
1272,1,0,0.8911593
1273,2,0,0.89731735
1274,2,0,0.9283373
1275,0,0,0.94598216
1276,3,0,0.98345494
1277,1,0,1.0138946
1278,3,0,1.0288334
1279,0,0,1.0288477
1280,1,0,1.0538366
1281,0,1,0.66893774
1282,3,1,0.6455775
1283,1,1,0.6377488
1284,1,1,0.64601254
1285,0,1,0.64772433
1286,1,1,0.63338417
1287,3,1,0.64320284
1288,2,1,0.6318198
1289,2,1,0.6435664
1290,0,1,0.65757495
1291,0,1,0.64848393
1292,0,1,0.6465526
1293,1,1,0.63779795
1294,0,1,0.6330811
1295,1,1,0.6371322
1296,3,1,0.65793306
1297,0,1,0.668057
1298,1,1,0.68095
1299,1,1,0.66317844
1300,3,1,0.6620135
1301,1,1,0.68141
1302,0,1,0.66653854
1303,1,1,0.6654112
1304,2,1,0.6911202
1305,1,1,0.7120796
1306,2,1,0.7279359
1307,0,1,0.723758
1308,3,1,0.7212519
1309,0,1,0.7064482
1310,0,1,0.70804846
1311,1,0,0.69750583
1312,1,0,0.715636
1313,2,0,0.72070175
1314,1,0,0.7024383
1315,0,0,0.70723087
1316,0,0,0.72824264
1317,2,0,0.7210515
1318,1,0,0.72700393
1319,1,0,0.73481
1320,1,0,0.73075914
1321,0,0,0.7175324
1322,0,0,0.7280204
1323,3,0,0.7440003
1324,0,0,0.7502541
1325,0,0,0.7433525
1326,1,0,0.7424158
1327,1,0,0.72419935
1328,0,0,0.7058617
1329,1,0,0.70785475
1330,1,0,0.71053237
1331,2,0,0.7015129
1332,2,0,0.69677305
1333,1,0,0.7061449
1334,0,0,0.70132816
1335,3,0,0.6890108
1336,1,0,0.6675694
1337,1,0,0.6776867
1338,0,0,0.677305
1339,1,0,0.6972348
1340,2,0,0.6789216
1341,3,0,0.68155825
1342,3,0,0.6639027
1343,0,0,0.6631521
1344,0,0,0.6576074
1345,1,0,0.64424044
1346,2,0,0.6486253
1347,0,0,0.6527952
1348,0,0,0.64741296
1349,0,0,0.64804274
1350,3,0,0.6455889
1351,2,0,0.6540335
1352,0,0,0.64377594
1353,1,0,0.6310033
1354,3,0,0.6432954
1355,0,0,0.6262433
1356,3,0,0.6179018
1357,1,0,0.6370904
1358,0,0,0.6399109
1359,2,0,0.64411044
1360,0,0,0.6260372
1361,1,0,0.6258086
1362,0,0,0.6329787
1363,0,0,0.6350407
1364,0,0,0.6440334
1365,1,0,0.6528094
1366,0,0,0.6681555
1367,0,0,0.6631494
1368,0,0,0.6657525
1369,2,0,0.649659
1370,1,0,0.6587563
1371,1,0,0.65824777
1372,2,0,0.860211
1373,2,0,0.8699868
1374,0,0,0.87807435
1375,1,0,0.87597054
1376,0,0,0.85059464
1377,2,0,0.8573271
1378,1,0,0.8631771
1379,2,0,0.8770194
1380,2,0,0.88879067
1381,0,0,0.87255406
1382,0,0,0.87542397
1383,2,0,0.89628327
1384,0,0,0.89612526
1385,3,0,0.90362394
1386,2,0,0.890557
1387,0,0,0.8999406
1388,1,0,0.9053951
1389,0,0,0.9246958
1390,3,0,0.9410924
1391,1,0,0.9291258
1392,2,0,0.93523455
1393,0,0,0.9494452
1394,1,0,0.9454862
1395,2,0,0.95184714
1396,0,0,0.95056415
1397,0,0,0.97274345
1398,0,0,0.97496724
1399,3,0,0.99563736
1400,3,0,1.0080378
1401,3,0,1.0323113
1402,2,0,0.8457841
1403,0,0,0.8548988
1404,1,0,0.85931647
1405,0,0,0.8611638
1406,2,0,0.87371504
1407,1,0,0.8726379
1408,3,0,0.88464326
1409,1,0,0.86099803
1410,0,0,0.86618257
1411,0,0,0.8968968
1412,2,0,0.91936976
1413,1,0,0.913861
1414,1,0,0.9067005
1415,1,0,0.9253331
1416,3,0,0.92937243
1417,0,0,0.9257785
1418,3,0,0.9308986
1419,0,0,0.9164782
1420,2,0,0.9331873
1421,3,0,0.949872
1422,1,0,0.9626645
1423,2,0,0.9695385
1424,1,0,1.0120348
1425,0,0,1.0176427
1426,3,0,1.0336744
1427,3,0,1.0390903
1428,0,0,1.0588402
1429,0,0,1.0865424
1430,2,0,1.1005251
1431,0,0,1.1109002
1432,0,0,1.1306137
1433,2,0,1.1683362
1434,0,0,1.1709601
1435,1,0,1.1864576
1436,1,0,1.20146
1437,1,0,1.2231249
1438,3,0,1.2407554
1439,1,0,1.2564604
1440,1,0,1.2537525
1441,0,0,1.3079033
1442,0,0,1.3075979
1443,0,0,1.3394866
1444,2,0,1.395056
1445,1,0,1.4140761
1446,0,0,1.4507782
1447,3,0,1.473766
1448,1,0,1.5116518
1449,1,0,1.6232618
1450,1,0,1.6297028
1451,1,1,0.64077246
1452,1,1,0.649147
1453,1,1,0.645471
1454,2,1,0.6726254
1455,0,1,0.65582675
1456,0,1,0.6608224
1457,0,1,0.6476544
1458,3,1,0.64271337
1459,2,1,0.63348883
1460,1,1,0.64892685
1461,3,1,0.65083134
1462,0,1,0.64744556
1463,1,1,0.6495711
1464,1,1,0.63508195
1465,2,1,0.63830787
1466,2,1,0.6258898
1467,0,1,0.6112775
1468,0,1,0.5946459
1469,2,1,0.6010746
1470,1,1,0.58851326
1471,3,1,0.5799174
1472,0,1,0.575626
1473,2,1,0.55162984
1474,0,1,0.5585251
1475,0,1,0.55714065
1476,0,1,0.56301016
1477,3,0,0.5616537
1478,3,0,0.55902666
1479,0,0,0.5495171
1480,2,0,0.54133034
1481,2,0,0.5669725
1482,3,0,0.5556013
1483,0,0,0.5541329
1484,0,0,0.53677976
1485,2,0,0.53521395
1486,1,0,0.5187017
1487,2,0,0.51261705
1488,0,0,0.51515746
1489,3,0,0.54421026
1490,0,0,0.5188296
1491,0,0,0.53503984
1492,0,0,0.5292146
1493,2,0,0.5309499
1494,2,0,0.53481114
1495,0,0,0.5352249
1496,3,0,0.53029543
1497,0,0,0.5302622
1498,2,0,0.5564662
1499,3,0,0.5646256
1500,2,0,0.5699271
1501,2,0,0.56600815
1502,0,0,0.55215025
1503,0,0,0.55238485
1504,0,0,0.56013864
1505,1,0,0.58455014
1506,1,0,0.5651439
1507,0,0,0.5611506
1508,0,0,0.53882074
1509,3,0,0.57137406
1510,0,0,0.55573946
1511,2,0,0.5403321
1512,0,0,0.54139394
1513,0,0,0.543398
1514,1,0,0.5634485
1515,2,0,0.56203485
1516,0,0,0.5637271
1517,2,0,0.5631275
1518,2,0,0.5552154
1519,0,0,0.5304493
1520,0,0,0.5262742
1521,0,0,0.51219565
1522,0,0,0.49971837
1523,0,0,0.49808258
1524,2,0,0.49057516
1525,2,0,0.49084866
1526,0,0,0.49116942
1527,0,0,0.48517674
1528,1,0,0.46380275
1529,0,0,0.4726271
1530,0,0,0.48578206
1531,2,0,0.5169368
1532,3,0,0.5422554
1533,2,0,0.5436651
1534,3,0,0.5361457
1535,0,0,0.5332449
1536,0,0,0.52493584
1537,2,0,0.5400572
1538,2,0,0.5570542
1539,0,0,0.5500289
1540,3,0,0.5543033
1541,0,0,0.5447414
1542,3,0,0.55980974
1543,0,0,0.57856166
1544,1,0,0.56971335
1545,0,0,0.57097626
1546,0,0,0.5814906
1547,2,0,0.60282856
1548,3,0,0.60806394
1549,1,0,0.62755454
1550,3,0,0.6347016
1551,0,0,0.63588893
1552,1,0,0.6326055
1553,1,0,0.6546821
1554,3,0,0.6831041
1555,2,0,0.6938173
1556,0,0,0.7053122
1557,0,0,0.7077843
1558,3,0,0.7191743
1559,3,0,0.6959745
1560,1,0,0.6890056
1561,1,0,0.6793538
1562,0,0,0.6752824
1563,1,0,0.684442
1564,0,0,0.6798094
1565,3,0,0.6837773
1566,3,0,0.6945312
1567,0,0,0.6929506
1568,1,0,0.68979025
1569,1,0,0.6908134
1570,0,0,0.69507736
1571,3,0,0.7093801
1572,1,0,0.7123309
1573,2,0,0.7020299
1574,2,0,0.7197724
1575,3,0,0.7411356
1576,0,0,0.7522417
1577,0,0,0.75122553
1578,2,0,0.7684709
1579,0,0,0.7646297
1580,2,0,0.7809948
1581,1,0,0.8089961
1582,0,0,0.84108084
1583,1,0,0.85625786
1584,2,0,0.8581287
1585,1,0,0.85415095
1586,3,0,0.87097216
1587,1,0,0.88891816
1588,3,0,0.91400766
1589,2,0,0.9641457
1590,1,0,1.0019306
1591,1,0,1.0133519
1592,0,0,1.0648718
1593,0,0,1.1029888
1594,0,0,1.1554562
1595,0,0,1.1587888
1596,3,0,1.1784714
1597,3,0,1.1967891
1598,0,0,1.209041
1599,0,0,1.2162741
1600,0,0,1.2694554
1601,0,0,1.2984178
1602,0,0,1.3170147
1603,3,0,1.3468988
1604,3,0,1.4152863
1605,0,0,1.4203807
1606,0,1,0.7503178
1607,1,1,0.7382447
1608,2,1,0.74008137
1609,2,1,0.73150533
1610,0,1,0.7195924
1611,0,1,0.7276683
1612,3,1,0.74066484
1613,0,1,0.73358494
1614,1,1,0.7158067
1615,0,1,0.6877579
1616,1,1,0.71171385
1617,0,1,0.7102149
1618,1,1,0.6984795
1619,3,1,0.6959642
1620,2,1,0.6864082
1621,0,1,0.68405
1622,1,1,0.6538418
1623,3,1,0.6595148
1624,1,1,0.66877735
1625,0,1,0.67741185
1626,0,1,0.68280035
1627,1,1,0.7632211
1628,3,1,0.7548571
1629,0,1,0.7591106
1630,0,1,0.7474217
1631,1,1,0.739559
1632,0,1,0.7378264
1633,0,1,0.736324
1634,0,1,0.7183168
1635,0,1,0.7151267
1636,0,1,0.7417844
1637,1,1,0.7567487
1638,3,1,0.74136543
1639,1,1,0.7339333
1640,1,1,0.7149854
1641,0,1,0.68940014
1642,2,1,0.7021156
1643,0,1,0.69260687
1644,0,1,0.69021565
1645,0,1,0.7188406
1646,0,1,0.7237966
1647,1,1,0.7166685
1648,2,1,0.7168371
1649,2,1,0.72476053
1650,1,1,0.7811094
1651,0,1,0.7917128
1652,0,1,0.858421
1653,2,1,0.8482195
1654,3,1,0.86345416
1655,0,1,0.86495197
1656,0,1,0.85237
1657,2,1,0.79609144
1658,0,0,0.8124533
1659,0,0,0.8210652
1660,1,0,0.8261153
1661,3,0,0.83487993
1662,3,0,0.8305975
1663,0,0,0.82158405
1664,0,0,0.83444846
1665,1,0,0.83584505
1666,0,0,0.8278208
1667,0,0,0.80529606
1668,0,0,0.80037665
1669,1,0,0.80763644
1670,0,0,0.8067215
1671,1,0,0.80873895
1672,3,0,0.8086207
1673,1,0,0.84649754
1674,2,0,0.84129214
1675,1,0,0.8143588
1676,1,0,0.82664406
1677,0,0,0.822199
1678,3,0,0.8514338
1679,0,0,0.8672411
1680,3,0,0.7990076
1681,0,0,0.8000363
1682,2,0,0.7536368
1683,2,0,0.7395237
1684,0,0,0.7388312
1685,2,0,0.786465
1686,0,0,0.79432905
1687,0,0,0.7936013
1688,0,0,0.7894883
1689,2,0,0.7785972
1690,0,0,0.77324414
1691,2,0,0.80780613
1692,0,0,0.8127395
1693,0,0,0.81527257
1694,3,0,0.79861426
1695,1,0,0.8004497
1696,1,0,0.79736155
1697,0,0,0.82195985
1698,1,0,0.8147372
1699,0,0,0.8058995
1700,0,0,0.80725735
1701,1,0,0.7990159
1702,1,0,0.7770253
1703,3,0,0.7548695
1704,0,0,0.80415446
1705,0,0,0.8794077
1706,0,0,0.87512916
1707,3,0,0.89468944
1708,3,0,0.88759494
1709,3,0,0.8664353
1710,1,0,0.9309993
1711,0,0,0.910885
1712,2,0,0.8971968
1713,3,0,0.90148675
1714,2,0,0.8877071
1715,2,0,0.80575144
1716,3,0,0.82771575
1717,0,0,0.82370293
1718,0,0,0.8732577
1719,0,0,0.8875847
1720,1,0,0.897506
1721,0,0,0.84580207
1722,1,0,0.8321388
1723,2,0,0.8397301
1724,0,0,0.85481364
1725,2,0,0.8647294
1726,0,0,0.84627783
1727,0,0,0.82766026
1728,0,0,0.84775263
1729,2,0,0.86540467
1730,0,0,0.8773757
1731,3,0,0.8884037
1732,0,0,0.90525496
1733,0,0,0.91078675
1734,1,0,0.86396414
1735,3,0,0.7881961
1736,2,0,0.7893184
1737,2,0,0.78386414
1738,1,0,0.7848031
1739,0,0,0.79543847
1740,2,0,0.72405994
1741,0,0,0.7326659
1742,1,0,0.73302823
1743,1,0,0.736038
1744,1,0,0.7477368
1745,1,0,0.7761338
1746,0,0,0.767974
1747,1,0,0.7682282
1748,0,0,0.6927758
1749,3,0,0.6782924
1750,0,0,0.66378766
1751,1,0,0.66877264
1752,1,0,0.6733516
1753,0,0,0.686728
1754,0,0,0.68433785
1755,2,0,0.6608542
1756,0,0,0.67571616
1757,0,0,0.6848032
1758,1,0,0.6762181
1759,0,0,0.67730045
1760,1,0,0.66715264
1761,1,0,0.66247493
1762,3,0,0.6579813
1763,2,0,0.64082795
1764,3,0,0.640355
1765,2,0,0.65580344
1766,0,0,0.64295465
1767,0,0,0.63405144
1768,0,0,0.6165948
1769,2,0,0.6351448
1770,2,0,0.6411054
1771,1,0,0.65501755
1772,0,0,0.6774374
1773,1,0,0.68053544
1774,0,0,0.67643285
1775,2,0,0.6518647
1776,1,0,0.64437115
1777,2,0,0.63487154
1778,2,0,0.6365793
1779,0,0,0.65905195
1780,0,0,0.68650013
1781,0,0,0.68924767
1782,3,0,0.70199186
1783,0,0,0.6950609
1784,0,0,0.6880716
1785,1,0,0.68667847
1786,0,0,0.6926524
1787,0,0,0.6831714
1788,2,0,0.6872534
1789,3,0,0.68825424
1790,0,0,0.71132565
1791,0,0,0.708481
1792,3,0,0.7246038
1793,0,0,0.7568172
1794,0,0,0.7617999
1795,3,0,0.7616172
1796,1,0,0.7748305
1797,0,0,0.7904834
1798,3,0,0.80737257
1799,3,0,0.7987105
1800,2,0,0.8089898
1801,2,0,0.81420577
1802,0,0,0.8062254
1803,1,0,0.8299559
1804,0,0,0.84227854
1805,2,0,0.8705639
1806,0,0,0.8868606
1807,0,0,0.9572717
1808,2,0,0.9796265
1809,3,0,1.0301269
1810,1,0,1.0278889
1811,1,0,1.0477533
1812,3,0,1.0579123
1813,3,0,1.073619
1814,0,0,1.102075
1815,3,0,1.1359189
1816,0,0,1.1559767
1817,3,0,1.1792665
1818,0,0,1.2277819
1819,3,0,1.2374468
1820,1,0,1.2357279
1821,0,0,1.2761381
1822,1,0,1.272903
1823,0,0,1.3094561
1824,1,0,1.3766778
1825,1,0,1.4170605
1826,1,0,1.42628
1827,1,0,1.4944931
1828,1,0,1.5724435
1829,2,0,1.589463
1830,2,0,1.668633
1831,0,0,1.770031
1832,3,0,1.840259
1833,1,0,1.9047688
1834,1,0,2.0307417
1835,0,0,2.061022
1836,1,0,2.1508448
1837,3,0,2.2236428
1838,3,0,2.3215005
1839,0,0,2.3657777
1840,1,0,2.4214456
1841,3,0,2.4559548
1842,0,0,2.470838
1843,1,0,2.5003557
1844,3,0,2.6662738
1845,3,0,2.7769604
1846,2,0,2.9254198
1847,2,0,3.0552366
1848,0,1,0.6805294
1849,1,1,0.6880323
1850,2,1,0.6693904
1851,3,1,0.6717887
1852,2,1,0.7041679
1853,0,1,0.70558786
1854,3,1,0.7021392
1855,3,1,0.6970306
1856,0,1,0.6267734
1857,0,1,0.6275738
1858,1,1,0.66062057
1859,1,1,0.6553985
1860,3,1,0.65130085
1861,2,1,0.6273332
1862,0,1,0.65392435
1863,3,1,0.6662913
1864,0,1,0.6649251
1865,1,1,0.65323263
1866,1,1,0.6540569
1867,3,1,0.67421573
1868,0,1,0.6771869
1869,2,1,0.6630002
1870,1,1,0.68849903
1871,2,1,0.6859294
1872,0,1,0.65366673
1873,1,1,0.6750862
1874,0,1,0.6439314
1875,0,1,0.6527898
1876,1,1,0.6629082
1877,1,1,0.6570197
1878,0,1,0.6856979
1879,0,1,0.6795874
1880,0,1,0.65784955
1881,1,1,0.6614314
1882,1,1,0.64354074
1883,3,1,0.6484541
1884,1,1,0.6786245
1885,1,1,0.70080996
1886,0,1,0.7535845
1887,0,1,0.7614768
1888,0,1,0.736645
1889,1,1,0.74201715
1890,2,1,0.73542243
1891,2,1,0.7437822
1892,1,1,0.7420947
1893,2,0,0.73260486
1894,2,0,0.74370056
1895,1,0,0.745572
1896,3,0,0.75774235
1897,3,0,0.757382
1898,0,0,0.7494976
1899,1,0,0.7406706
1900,0,0,0.7279141
1901,0,0,0.75630146
1902,0,0,0.77612597
1903,0,0,0.77192897
1904,2,0,0.7723618
1905,1,0,0.7875635
1906,1,0,0.79601836
1907,2,0,0.8134037
1908,1,0,0.82372826
1909,0,0,0.82222486
1910,1,0,0.84528637
1911,2,0,0.8298115
1912,0,0,0.82432395
1913,3,0,0.8238609
1914,0,0,0.80136806
1915,0,0,0.78111076
1916,1,0,0.7356524
1917,0,0,0.7383771
1918,1,0,0.7359855
1919,0,0,0.7158771
1920,0,0,0.7490727
1921,0,0,0.7472603
1922,0,0,0.7266926
1923,3,0,0.72169256
1924,0,0,0.7255096
1925,3,0,0.73897576
1926,0,0,0.7475091
1927,1,0,0.75271434
1928,2,0,0.7664159
1929,3,0,0.768759
1930,0,0,0.77884793
1931,0,0,0.75280607
1932,0,0,0.7450728
1933,3,0,0.7462454
1934,1,0,0.7513604
1935,1,0,0.74185157
1936,3,0,0.7312707
1937,0,0,0.7228993
1938,1,0,0.71112645
1939,1,0,0.72237885
1940,0,0,0.71258014
1941,1,0,0.7232178
1942,1,0,0.7273454
1943,0,0,0.726738
1944,1,0,0.7333516
1945,0,0,0.7386751
1946,0,0,0.7255176
1947,1,0,0.7025946
1948,0,0,0.71477467
1949,1,0,0.7090154
1950,1,0,0.7072982
1951,2,0,0.69775504
1952,1,0,0.7061035
1953,0,0,0.7004445
1954,1,0,0.6997578
1955,0,0,0.6781941
1956,0,0,0.66143113
1957,1,0,0.649531
1958,0,0,0.64796364
1959,0,0,0.64541847
1960,2,0,0.6354467
1961,3,0,0.6548673
1962,1,0,0.6443876
1963,2,0,0.64722705
1964,1,0,0.6321255
1965,3,0,0.63464314
1966,1,0,0.61786306
1967,2,0,0.6023685
1968,1,0,0.6024119
1969,2,0,0.5976141
1970,2,0,0.6007516
1971,3,0,0.60177106
1972,0,0,0.6140273
1973,2,0,0.60406375
1974,0,0,0.5832011
1975,1,0,0.5939641
1976,2,0,0.59023285
1977,0,0,0.5939762
1978,0,0,0.5966775
1979,0,0,0.60187596
1980,2,0,0.60339653
1981,3,0,0.59868455
1982,1,0,0.58272374
1983,1,0,0.5988638
1984,1,0,0.5826425
1985,0,0,0.58897126
1986,1,0,0.5851112
1987,0,0,0.60165346
1988,3,0,0.5876906
1989,0,0,0.5818399
1990,0,0,0.5939306
1991,2,0,0.59171826
1992,1,0,0.60039294
1993,0,0,0.5801694
1994,1,0,0.58712816
1995,0,0,0.5727636
1996,3,0,0.60261685
1997,1,0,0.60155
1998,2,0,0.5822274
1999,0,0,0.5729519
2000,0,0,0.5578102
2001,1,0,0.55112934
2002,0,0,0.5370974
2003,2,0,0.5396826
2004,1,0,0.5364691
2005,1,0,0.5118642
2006,0,0,0.5469461
2007,0,0,0.5514326
2008,1,0,0.54072016
2009,1,0,0.5481059
2010,1,0,0.5332956
2011,3,0,0.5414641
2012,0,0,0.54403716
2013,0,0,0.5661107
2014,0,0,0.5982995
2015,1,0,0.60089004
2016,2,0,0.60362965
2017,1,0,0.58900607
2018,0,0,0.59542114
2019,3,0,0.6065199
2020,0,0,0.59974337
2021,2,0,0.6001769
2022,3,0,0.5990983
2023,2,0,0.60860366
2024,3,0,0.5988223
2025,2,0,0.60724634
2026,2,0,0.6138819
2027,0,0,0.63903964
2028,0,0,0.64651245
2029,0,0,0.6809
2030,0,0,0.7019493
2031,0,0,0.7088469
2032,3,0,0.72979194
2033,3,0,0.74120486
2034,0,0,0.7510617
2035,1,0,0.7897656
2036,0,0,0.8009904
2037,1,0,0.8099855
2038,0,0,0.82135826
2039,0,0,0.8319107
2040,0,0,0.8436744
2041,3,0,0.86924165
2042,3,0,0.88500714
2043,3,0,0.88579625
2044,1,0,0.87085444
2045,1,0,0.8980155
2046,1,0,0.92604536
2047,0,0,0.9536598
2048,1,0,0.97630584
2049,3,0,0.9955663
2050,3,0,1.0076069
2051,1,0,1.0107329
2052,2,0,1.0574535
2053,0,0,1.0543201
2054,0,0,1.0651802
2055,2,0,1.0665509
2056,1,0,1.0615542
2057,1,0,1.062778
2058,2,0,1.1252924
2059,1,0,1.1171057
2060,1,0,1.1263542
2061,1,0,1.1550484
2062,1,0,1.1576273
2063,1,0,1.1599926
2064,0,0,1.2260668
2065,1,0,1.3045036
2066,2,0,1.3332325
2067,0,0,1.3511295
2068,0,1,0.70440304
2069,0,1,0.72110146
2070,0,1,0.6946533
2071,0,1,0.6799306
2072,1,1,0.6773132
2073,0,1,0.66110045
2074,1,1,0.67862743
2075,2,1,0.67206186
2076,0,1,0.6588946
2077,1,1,0.64863527
2078,2,1,0.6489427
2079,0,1,0.62102956
2080,0,1,0.61630404
2081,0,1,0.5832977
2082,3,1,0.5706907
2083,1,1,0.5993704
2084,0,1,0.5963905
2085,2,1,0.57639533
2086,2,1,0.56959367
2087,1,1,0.5541034
2088,0,1,0.57654935
2089,1,1,0.5927514
2090,1,1,0.6030743
2091,0,1,0.6196058
2092,3,1,0.7066252
2093,0,1,0.6929232
2094,1,1,0.72516316
2095,0,1,0.75214493
2096,0,1,0.75618476
2097,1,1,0.77578884
2098,3,1,0.7868758
2099,1,1,0.77414227
2100,3,1,0.7883795
2101,2,1,0.7983666
2102,0,1,0.7967069
2103,0,1,0.79646313
2104,1,1,0.7952799
2105,3,1,0.78880805
2106,0,1,0.7740972
2107,2,0,0.7826413
2108,1,0,0.7729543
2109,1,0,0.7798329
2110,3,0,0.77840865
2111,1,0,0.7779372
2112,0,0,0.78431827
2113,3,0,0.78290576
2114,0,0,0.7825539
2115,1,0,0.79222673
2116,0,0,0.7907548
2117,1,0,0.78150076
2118,0,0,0.7727153
2119,2,0,0.7645158
2120,2,0,0.75395554
2121,3,0,0.749543
2122,1,0,0.68889135
2123,1,0,0.69950503
2124,1,0,0.70563793
2125,2,0,0.7005693
2126,3,0,0.71000034
2127,3,0,0.705294
2128,0,0,0.69901997
2129,0,0,0.69905174
2130,0,0,0.6871757
2131,0,0,0.6830091
2132,0,0,0.69548434
2133,1,0,0.6852175
2134,2,0,0.6684525
2135,0,0,0.6708205
2136,1,0,0.68880075
2137,1,0,0.68568796
2138,1,0,0.6916534
2139,3,0,0.6943614
2140,0,0,0.6943485
2141,3,0,0.6950754
2142,0,0,0.6870413
2143,2,0,0.680753
2144,1,0,0.6618168
2145,3,0,0.6485808
2146,0,0,0.6517149
2147,0,0,0.6550671
2148,2,0,0.6621896
2149,1,0,0.6689406
2150,1,0,0.6794393
2151,0,0,0.69671154
2152,0,0,0.6844547
2153,1,0,0.6682448
2154,1,0,0.6815685
2155,0,0,0.67120445
2156,2,0,0.6488989
2157,0,0,0.633348
2158,0,0,0.6088847
2159,1,0,0.5972566
2160,2,0,0.58769125
2161,0,0,0.6067069
2162,1,0,0.58016956
2163,1,0,0.57858145
2164,1,0,0.60235375
2165,1,0,0.6121125
2166,1,0,0.5998168
2167,3,0,0.59280306
2168,0,0,0.590177
2169,0,0,0.57369953
2170,2,0,0.57383937
2171,3,0,0.5952918
2172,3,0,0.5972643
2173,3,0,0.6112465
2174,1,0,0.6250523
2175,0,0,0.603705
2176,3,0,0.6183258
2177,0,0,0.61212975
2178,1,0,0.59151655
2179,1,0,0.5837013
2180,0,0,0.56849927
2181,3,0,0.5700602
2182,1,0,0.5732076
2183,3,0,0.56801194
2184,1,0,0.5452994
2185,1,0,0.55777055
2186,0,0,0.5638044
2187,1,0,0.5630913
2188,1,0,0.57373405
2189,3,0,0.5798266
2190,1,0,0.58348113
2191,3,0,0.5646314
2192,3,0,0.58428586
2193,2,0,0.5772197
2194,2,0,0.576556
2195,0,0,0.5630134
2196,1,0,0.56768644
2197,3,0,0.5660102
2198,2,0,0.5499624
2199,1,0,0.5733585
2200,0,0,0.5548228
2201,3,0,0.5411259
2202,2,0,0.5515872
2203,3,0,0.55134934
2204,0,0,0.5421831
2205,2,0,0.5398605
2206,1,0,0.51622516
2207,3,0,0.51943654
2208,1,0,0.52424246
2209,0,0,0.526894
2210,1,0,0.5530262
2211,2,0,0.5432487
2212,0,0,0.5543982
2213,0,0,0.5663319
2214,2,0,0.56016445
2215,0,0,0.5448299
2216,1,0,0.55495965
2217,1,0,0.5671895
2218,0,0,0.5576704
2219,0,0,0.5567048
2220,2,0,0.53423464
2221,2,0,0.53867275
2222,2,0,0.5639977
2223,1,0,0.5778473
2224,1,0,0.5951307
2225,2,0,0.59991103
2226,1,0,0.59491086
2227,1,0,0.6314079
2228,2,0,0.6420411
2229,0,0,0.61990213
2230,2,0,0.6411281
2231,1,0,0.63991493
2232,2,0,0.6269562
2233,0,0,0.62422824
2234,0,0,0.6298188
